record_id,question_id,decision,reason_codes,confidence,evidence_basis,status,batch_id,assigned_agent,screened_at
pubmed:38687732,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0112,/root/v40_pipeline_audit,2026-07-28T04:32:55+00:00
pubmed:38688391,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0112,/root/v40_pipeline_audit,2026-07-28T04:32:55+00:00
pubmed:38688788,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0112,/root/v40_pipeline_audit,2026-07-28T04:32:55+00:00
pubmed:38688860,HRS3_PREGNANCY,deprioritize,exposure|outcome|off_topic,high,abstract,ok,v40-agent-0112,/root/v40_pipeline_audit,2026-07-28T04:32:55+00:00
pubmed:38689304,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0112,/root/v40_pipeline_audit,2026-07-28T04:32:55+00:00
pubmed:38689430,HRS3_PREGNANCY,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38689815,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38690523,HRS3_PREGNANCY,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38690815,HRS3_PREGNANCY,deprioritize,population|human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38691157,HRS3_PREGNANCY,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38691307,HRS3_PREGNANCY,deprioritize,human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38691565,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38691924,HRS3_PREGNANCY,deprioritize,population|human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38692181,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38692640,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38692789,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38693190,HRS3_PREGNANCY,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38693257,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38693274,HRS3_PREGNANCY,deprioritize,exposure|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38693450,HRS3_PREGNANCY,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38694308,HRS3_PREGNANCY,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38694739,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38694994,HRS3_PREGNANCY,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38695121,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38695896,HRS3_PREGNANCY,deprioritize,population|human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38696583,HRS3_PREGNANCY,deprioritize,exposure|outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38696679,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38696690,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38697073,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38697384,HRS3_PREGNANCY,deprioritize,outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38697412,HRS3_PREGNANCY,deprioritize,exposure|outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38697782,HRS3_PREGNANCY,deprioritize,exposure|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38698274,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38698459,HRS3_PREGNANCY,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38698696,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38699158,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38699959,HRS3_PREGNANCY,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38700531,HRS3_PREGNANCY,deprioritize,exposure|animal_term_present|off_topic|insufficient_abstract,low,title_only,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38700704,HRS3_PREGNANCY,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38701399,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38701975,HRS3_PREGNANCY,deprioritize,exposure|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38702804,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38703344,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38703492,HRS3_PREGNANCY,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38703747,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38704054,HRS3_PREGNANCY,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38704082,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38704988,HRS3_PREGNANCY,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38705008,HRS3_PREGNANCY,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38705654,HRS3_PREGNANCY,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38705929,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38706003,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38706350,HRS3_PREGNANCY,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38706357,HRS3_PREGNANCY,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38708373,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38708407,HRS3_PREGNANCY,deprioritize,population|outcome|human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38708495,HRS3_PREGNANCY,deprioritize,design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38708856,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic|insufficient_abstract,low,title_only,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38709803,HRS3_PREGNANCY,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38709878,HRS3_PREGNANCY,deprioritize,outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38710162,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38711295,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38711651,HRS3_PREGNANCY,deprioritize,population|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38712443,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38712687,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38712977,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38713166,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38713747,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38713973,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38713992,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38714366,HRS3_PREGNANCY,retain,exposure|outcome|insufficient_abstract,low,title_only,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38715446,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38715606,HRS3_PREGNANCY,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38715696,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38715699,HRS3_PREGNANCY,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38716031,HRS3_PREGNANCY,retain,population|exposure|human_signal|design_signal,medium,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38716290,HRS3_PREGNANCY,retain,population|exposure|human_signal|design_signal,medium,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38716369,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38716581,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38716683,HRS3_PREGNANCY,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38717574,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38718051,HRS3_PREGNANCY,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38718857,HRS3_PREGNANCY,deprioritize,exposure|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38718924,HRS3_PREGNANCY,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38719093,HRS3_PREGNANCY,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38720217,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38720345,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38720550,HRS3_PREGNANCY,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38721636,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38721663,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38721665,HRS3_PREGNANCY,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38723005,HRS3_PREGNANCY,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38723421,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38723676,HRS3_PREGNANCY,deprioritize,exposure|outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38723802,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38723841,HRS3_PREGNANCY,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38724351,HRS3_PREGNANCY,deprioritize,design_signal|off_topic|insufficient_abstract,low,title_only,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38724897,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38724919,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38725333,HRS3_PREGNANCY,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38726565,HRS3_PREGNANCY,retain,population|exposure|human_signal|design_signal,medium,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38726643,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38727115,HRS3_PREGNANCY,deprioritize,human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38727803,HRS3_PREGNANCY,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38728387,HRS3_PREGNANCY,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38728410,HRS3_PREGNANCY,deprioritize,population|human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38728461,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38728462,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38728671,HRS3_PREGNANCY,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38728789,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38728940,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38728943,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38729079,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38729263,HRS3_PREGNANCY,deprioritize,outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38729534,HRS3_PREGNANCY,deprioritize,exposure|outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38729764,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38730050,HRS3_PREGNANCY,deprioritize,exposure|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731271,HRS3_PREGNANCY,deprioritize,exposure|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731277,HRS3_PREGNANCY,deprioritize,exposure|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731311,HRS3_PREGNANCY,deprioritize,exposure|outcome|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731362,HRS3_PREGNANCY,deprioritize,exposure|outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731427,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731430,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731544,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731568,HRS3_PREGNANCY,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731827,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38731859,HRS3_PREGNANCY,deprioritize,exposure|outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38732193,HRS3_PREGNANCY,deprioritize,exposure|outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38732334,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38732511,HRS3_PREGNANCY,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38732532,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38732550,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38732620,HRS3_PREGNANCY,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38733071,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38733100,HRS3_PREGNANCY,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38733121,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38733832,HRS3_PREGNANCY,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38734141,HRS3_PREGNANCY,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38734404,HRS3_PREGNANCY,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38734792,HRS3_PREGNANCY,deprioritize,population|human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38735042,HRS3_PREGNANCY,deprioritize,human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38735085,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38735494,HRS3_PREGNANCY,deprioritize,population|outcome|human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38735967,HRS3_PREGNANCY,deprioritize,exposure|outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38736796,HRS3_PREGNANCY,deprioritize,human_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38737447,HRS3_PREGNANCY,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38737747,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38738639,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38739382,HRS3_PREGNANCY,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
pubmed:38739546,HRS3_PREGNANCY,deprioritize,off_topic,high,abstract,ok,v40-agent-0113,/root/v40_pipeline_audit,2026-07-28T04:32:56+00:00
