batch_id,batch_sequence,record_id,question_id,queue_id,proxy_disagreement,proxy_priority_band,decision_authority,status
PUBMED-SCREEN-025,273,REC-PUBMED-31998760,A2,SCR-A2-31998760,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,274,REC-PUBMED-32463783,A2,SCR-A2-32463783,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,275,REC-PUBMED-32995726,A2,SCR-A2-32995726,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,276,REC-PUBMED-33249349,A2,SCR-A2-33249349,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,277,REC-PUBMED-33754059,A2,SCR-A2-33754059,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,278,REC-PUBMED-35259008,A2,SCR-A2-35259008,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,279,REC-PUBMED-35595481,A2,SCR-A2-35595481,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,280,REC-PUBMED-35816060,A2,SCR-A2-35816060,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,281,REC-PUBMED-36706663,A2,SCR-A2-36706663,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,282,REC-PUBMED-37075862,A2,SCR-A2-37075862,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,283,REC-PUBMED-37175134,A2,SCR-A2-37175134,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,284,REC-PUBMED-38852539,A2,SCR-A2-38852539,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,285,REC-PUBMED-39728145,A2,SCR-A2-39728145,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,286,REC-PUBMED-40769323,A2,SCR-A2-40769323,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,287,REC-PUBMED-7355469,A2,SCR-A2-7355469,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,288,REC-PUBMED-7766737,A2,SCR-A2-7766737,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,289,REC-PUBMED-9347681,A2,SCR-A2-9347681,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,290,REC-PUBMED-9743238,A2,SCR-A2-9743238,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,291,REC-PUBMED-9920517,A2,SCR-A2-9920517,True,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,292,REC-PUBMED-10102469,A2,SCR-A2-10102469,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,293,REC-PUBMED-10349752,A2,SCR-A2-10349752,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,294,REC-PUBMED-10353669,A2,SCR-A2-10353669,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,295,REC-PUBMED-10453858,A2,SCR-A2-10453858,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,296,REC-PUBMED-10595641,A2,SCR-A2-10595641,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,297,REC-PUBMED-11101159,A2,SCR-A2-11101159,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,298,REC-PUBMED-11231929,A2,SCR-A2-11231929,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,299,REC-PUBMED-11325895,A2,SCR-A2-11325895,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,300,REC-PUBMED-11473183,A2,SCR-A2-11473183,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,301,REC-PUBMED-11829203,A2,SCR-A2-11829203,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,302,REC-PUBMED-12073196,A2,SCR-A2-12073196,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,303,REC-PUBMED-12549600,A2,SCR-A2-12549600,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,304,REC-PUBMED-12563199,A2,SCR-A2-12563199,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,305,REC-PUBMED-12623411,A2,SCR-A2-12623411,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,306,REC-PUBMED-12844136,A2,SCR-A2-12844136,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,307,REC-PUBMED-1381403,A2,SCR-A2-1381403,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,308,REC-PUBMED-14570777,A2,SCR-A2-14570777,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,309,REC-PUBMED-1574716,A2,SCR-A2-1574716,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,310,REC-PUBMED-15893840,A2,SCR-A2-15893840,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,311,REC-PUBMED-15989002,A2,SCR-A2-15989002,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,312,REC-PUBMED-16412450,A2,SCR-A2-16412450,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,313,REC-PUBMED-1642541,A2,SCR-A2-1642541,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,314,REC-PUBMED-16573295,A2,SCR-A2-16573295,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,315,REC-PUBMED-16958842,A2,SCR-A2-16958842,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,316,REC-PUBMED-16959721,A2,SCR-A2-16959721,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,317,REC-PUBMED-17264817,A2,SCR-A2-17264817,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,318,REC-PUBMED-17536984,A2,SCR-A2-17536984,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,319,REC-PUBMED-17638270,A2,SCR-A2-17638270,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,320,REC-PUBMED-1773001,A2,SCR-A2-1773001,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,321,REC-PUBMED-19124141,A2,SCR-A2-19124141,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,322,REC-PUBMED-19390685,A2,SCR-A2-19390685,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,323,REC-PUBMED-19699381,A2,SCR-A2-19699381,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,324,REC-PUBMED-20560926,A2,SCR-A2-20560926,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,325,REC-PUBMED-21056522,A2,SCR-A2-21056522,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,326,REC-PUBMED-21088649,A2,SCR-A2-21088649,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,327,REC-PUBMED-21145267,A2,SCR-A2-21145267,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,328,REC-PUBMED-21447915,A2,SCR-A2-21447915,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,329,REC-PUBMED-21742453,A2,SCR-A2-21742453,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,330,REC-PUBMED-22142779,A2,SCR-A2-22142779,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,331,REC-PUBMED-22369853,A2,SCR-A2-22369853,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,332,REC-PUBMED-2271785,A2,SCR-A2-2271785,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,333,REC-PUBMED-23598032,A2,SCR-A2-23598032,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,334,REC-PUBMED-23691226,A2,SCR-A2-23691226,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,335,REC-PUBMED-23949919,A2,SCR-A2-23949919,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,336,REC-PUBMED-2436331,A2,SCR-A2-2436331,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,337,REC-PUBMED-25043889,A2,SCR-A2-25043889,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,338,REC-PUBMED-25196988,A2,SCR-A2-25196988,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,339,REC-PUBMED-25810335,A2,SCR-A2-25810335,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,340,REC-PUBMED-25879593,A2,SCR-A2-25879593,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,341,REC-PUBMED-25922603,A2,SCR-A2-25922603,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,342,REC-PUBMED-26324637,A2,SCR-A2-26324637,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,343,REC-PUBMED-26354242,A2,SCR-A2-26354242,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,344,REC-PUBMED-26403915,A2,SCR-A2-26403915,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,345,REC-PUBMED-26540308,A2,SCR-A2-26540308,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,346,REC-PUBMED-26590490,A2,SCR-A2-26590490,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,347,REC-PUBMED-26858872,A2,SCR-A2-26858872,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,348,REC-PUBMED-26904975,A2,SCR-A2-26904975,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,349,REC-PUBMED-27051343,A2,SCR-A2-27051343,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,350,REC-PUBMED-27185515,A2,SCR-A2-27185515,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,351,REC-PUBMED-27539372,A2,SCR-A2-27539372,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,352,REC-PUBMED-27979927,A2,SCR-A2-27979927,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,353,REC-PUBMED-28099971,A2,SCR-A2-28099971,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,354,REC-PUBMED-28126661,A2,SCR-A2-28126661,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,355,REC-PUBMED-28686070,A2,SCR-A2-28686070,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,356,REC-PUBMED-28853000,A2,SCR-A2-28853000,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,357,REC-PUBMED-28983076,A2,SCR-A2-28983076,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,358,REC-PUBMED-29076078,A2,SCR-A2-29076078,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,359,REC-PUBMED-29136827,A2,SCR-A2-29136827,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,360,REC-PUBMED-29578847,A2,SCR-A2-29578847,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,361,REC-PUBMED-2987377,A2,SCR-A2-2987377,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,362,REC-PUBMED-30336292,A2,SCR-A2-30336292,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,363,REC-PUBMED-30590192,A2,SCR-A2-30590192,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,364,REC-PUBMED-30618350,A2,SCR-A2-30618350,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,365,REC-PUBMED-31075448,A2,SCR-A2-31075448,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,366,REC-PUBMED-31376146,A2,SCR-A2-31376146,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,367,REC-PUBMED-31453831,A2,SCR-A2-31453831,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,368,REC-PUBMED-31571118,A2,SCR-A2-31571118,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,369,REC-PUBMED-31626858,A2,SCR-A2-31626858,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,370,REC-PUBMED-31869614,A2,SCR-A2-31869614,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,371,REC-PUBMED-32260738,A2,SCR-A2-32260738,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,372,REC-PUBMED-32286428,A2,SCR-A2-32286428,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,373,REC-PUBMED-32634487,A2,SCR-A2-32634487,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,374,REC-PUBMED-32673305,A2,SCR-A2-32673305,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,375,REC-PUBMED-32888779,A2,SCR-A2-32888779,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,376,REC-PUBMED-33110861,A2,SCR-A2-33110861,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,377,REC-PUBMED-33209349,A2,SCR-A2-33209349,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,378,REC-PUBMED-33522466,A2,SCR-A2-33522466,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,379,REC-PUBMED-34020487,A2,SCR-A2-34020487,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,380,REC-PUBMED-34330098,A2,SCR-A2-34330098,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,381,REC-PUBMED-34641870,A2,SCR-A2-34641870,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,382,REC-PUBMED-34649727,A2,SCR-A2-34649727,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,383,REC-PUBMED-34710386,A2,SCR-A2-34710386,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,384,REC-PUBMED-35238285,A2,SCR-A2-35238285,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,385,REC-PUBMED-35380736,A2,SCR-A2-35380736,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,386,REC-PUBMED-35665052,A2,SCR-A2-35665052,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,387,REC-PUBMED-36018621,A2,SCR-A2-36018621,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,388,REC-PUBMED-3629561,A2,SCR-A2-3629561,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,389,REC-PUBMED-36452199,A2,SCR-A2-36452199,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,390,REC-PUBMED-36758612,A2,SCR-A2-36758612,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,391,REC-PUBMED-37750362,A2,SCR-A2-37750362,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,392,REC-PUBMED-3841424,A2,SCR-A2-3841424,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,393,REC-PUBMED-38453625,A2,SCR-A2-38453625,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,394,REC-PUBMED-38661970,A2,SCR-A2-38661970,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,395,REC-PUBMED-38826741,A2,SCR-A2-38826741,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,396,REC-PUBMED-39086137,A2,SCR-A2-39086137,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,397,REC-PUBMED-3923974,A2,SCR-A2-3923974,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,398,REC-PUBMED-39514327,A2,SCR-A2-39514327,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,399,REC-PUBMED-39565075,A2,SCR-A2-39565075,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,400,REC-PUBMED-39778602,A2,SCR-A2-39778602,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,401,REC-PUBMED-40673548,A2,SCR-A2-40673548,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,402,REC-PUBMED-40900983,A2,SCR-A2-40900983,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,403,REC-PUBMED-40949159,A2,SCR-A2-40949159,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,404,REC-PUBMED-41184772,A2,SCR-A2-41184772,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,405,REC-PUBMED-41682971,A2,SCR-A2-41682971,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,406,REC-PUBMED-41977006,A2,SCR-A2-41977006,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,407,REC-PUBMED-42043924,A2,SCR-A2-42043924,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,408,REC-PUBMED-42263055,A2,SCR-A2-42263055,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,409,REC-PUBMED-6091668,A2,SCR-A2-6091668,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,410,REC-PUBMED-6307322,A2,SCR-A2-6307322,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,411,REC-PUBMED-6826719,A2,SCR-A2-6826719,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,412,REC-PUBMED-7031981,A2,SCR-A2-7031981,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,413,REC-PUBMED-7470475,A2,SCR-A2-7470475,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,414,REC-PUBMED-7769735,A2,SCR-A2-7769735,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,415,REC-PUBMED-7831240,A2,SCR-A2-7831240,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,416,REC-PUBMED-8179387,A2,SCR-A2-8179387,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,417,REC-PUBMED-8280076,A2,SCR-A2-8280076,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,418,REC-PUBMED-8392758,A2,SCR-A2-8392758,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,419,REC-PUBMED-8417277,A2,SCR-A2-8417277,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,420,REC-PUBMED-8739463,A2,SCR-A2-8739463,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,421,REC-PUBMED-8918339,A2,SCR-A2-8918339,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,422,REC-PUBMED-9569962,A2,SCR-A2-9569962,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,423,REC-PUBMED-9660392,A2,SCR-A2-9660392,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,424,REC-PUBMED-9878657,A2,SCR-A2-9878657,True,medium,none,awaiting_external_human_screening
PUBMED-SCREEN-025,425,REC-PUBMED-10503952,A2,SCR-A2-10503952,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,426,REC-PUBMED-10767122,A2,SCR-A2-10767122,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,427,REC-PUBMED-11079260,A2,SCR-A2-11079260,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,428,REC-PUBMED-11834913,A2,SCR-A2-11834913,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,429,REC-PUBMED-11924555,A2,SCR-A2-11924555,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,430,REC-PUBMED-12612132,A2,SCR-A2-12612132,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,431,REC-PUBMED-14570069,A2,SCR-A2-14570069,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,432,REC-PUBMED-14742793,A2,SCR-A2-14742793,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,433,REC-PUBMED-15012926,A2,SCR-A2-15012926,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,434,REC-PUBMED-15027590,A2,SCR-A2-15027590,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,435,REC-PUBMED-15060643,A2,SCR-A2-15060643,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,436,REC-PUBMED-17192169,A2,SCR-A2-17192169,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,437,REC-PUBMED-17368277,A2,SCR-A2-17368277,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,438,REC-PUBMED-17379015,A2,SCR-A2-17379015,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,439,REC-PUBMED-17923275,A2,SCR-A2-17923275,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,440,REC-PUBMED-18570167,A2,SCR-A2-18570167,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,441,REC-PUBMED-18843633,A2,SCR-A2-18843633,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,442,REC-PUBMED-19364191,A2,SCR-A2-19364191,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,443,REC-PUBMED-19535655,A2,SCR-A2-19535655,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,444,REC-PUBMED-20155717,A2,SCR-A2-20155717,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,445,REC-PUBMED-20617421,A2,SCR-A2-20617421,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,446,REC-PUBMED-21423055,A2,SCR-A2-21423055,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,447,REC-PUBMED-21875445,A2,SCR-A2-21875445,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,448,REC-PUBMED-22247232,A2,SCR-A2-22247232,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,449,REC-PUBMED-22300597,A2,SCR-A2-22300597,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,450,REC-PUBMED-22651380,A2,SCR-A2-22651380,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,451,REC-PUBMED-22696775,A2,SCR-A2-22696775,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,452,REC-PUBMED-23207874,A2,SCR-A2-23207874,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,453,REC-PUBMED-23579862,A2,SCR-A2-23579862,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,454,REC-PUBMED-23895505,A2,SCR-A2-23895505,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,455,REC-PUBMED-24760401,A2,SCR-A2-24760401,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,456,REC-PUBMED-25062404,A2,SCR-A2-25062404,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,457,REC-PUBMED-25358989,A2,SCR-A2-25358989,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,458,REC-PUBMED-2560358,A2,SCR-A2-2560358,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,459,REC-PUBMED-26184395,A2,SCR-A2-26184395,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,460,REC-PUBMED-2660319,A2,SCR-A2-2660319,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,461,REC-PUBMED-26904189,A2,SCR-A2-26904189,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,462,REC-PUBMED-2697565,A2,SCR-A2-2697565,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,463,REC-PUBMED-27212967,A2,SCR-A2-27212967,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,464,REC-PUBMED-27251151,A2,SCR-A2-27251151,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,465,REC-PUBMED-27657121,A2,SCR-A2-27657121,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,466,REC-PUBMED-28033135,A2,SCR-A2-28033135,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,467,REC-PUBMED-28182323,A2,SCR-A2-28182323,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,468,REC-PUBMED-28197979,A2,SCR-A2-28197979,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,469,REC-PUBMED-28876730,A2,SCR-A2-28876730,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,470,REC-PUBMED-29256925,A2,SCR-A2-29256925,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,471,REC-PUBMED-29299477,A2,SCR-A2-29299477,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,472,REC-PUBMED-29627068,A2,SCR-A2-29627068,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,473,REC-PUBMED-30369592,A2,SCR-A2-30369592,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,474,REC-PUBMED-31592788,A2,SCR-A2-31592788,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,475,REC-PUBMED-31659738,A2,SCR-A2-31659738,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,476,REC-PUBMED-31941991,A2,SCR-A2-31941991,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,477,REC-PUBMED-32243872,A2,SCR-A2-32243872,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,478,REC-PUBMED-32378676,A2,SCR-A2-32378676,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,479,REC-PUBMED-32567446,A2,SCR-A2-32567446,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,480,REC-PUBMED-34298589,A2,SCR-A2-34298589,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,481,REC-PUBMED-34555978,A2,SCR-A2-34555978,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,482,REC-PUBMED-34738603,A2,SCR-A2-34738603,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,483,REC-PUBMED-35776157,A2,SCR-A2-35776157,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,484,REC-PUBMED-36304597,A2,SCR-A2-36304597,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,485,REC-PUBMED-38036277,A2,SCR-A2-38036277,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,486,REC-PUBMED-38299639,A2,SCR-A2-38299639,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,487,REC-PUBMED-38324720,A2,SCR-A2-38324720,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,488,REC-PUBMED-38620424,A2,SCR-A2-38620424,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,489,REC-PUBMED-38811233,A2,SCR-A2-38811233,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,490,REC-PUBMED-38983606,A2,SCR-A2-38983606,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,491,REC-PUBMED-39077691,A2,SCR-A2-39077691,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,492,REC-PUBMED-39747809,A2,SCR-A2-39747809,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,493,REC-PUBMED-41097470,A2,SCR-A2-41097470,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,494,REC-PUBMED-41134250,A2,SCR-A2-41134250,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,495,REC-PUBMED-42105017,A2,SCR-A2-42105017,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,496,REC-PUBMED-42298999,A2,SCR-A2-42298999,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,497,REC-PUBMED-6293041,A2,SCR-A2-6293041,False,high,none,awaiting_external_human_screening
PUBMED-SCREEN-025,498,REC-PUBMED-7795149,A2,SCR-A2-7795149,False,high,none,awaiting_external_human_screening
