candidate_id,record_id,question_id,pmid,pmcid,study_design_candidate,group_or_exposure_signals,timepoint_signals,outcome_definition_signals,comparison_signal,measure_type,observed_value,operator,ci_lower,ci_upper,xml_locator,source_sentence,source_sentence_sha256,context_completeness,extraction_authority,human_verified,effect_estimate_usable
NUM-PMC9478201-21-5-odds_ratio-2,REC-PUBMED-36118750,B2,36118750,PMC9478201,systematic_review,dose|supplementation,,hypercalciuria,true,odds_ratio,0.888,,,,article[pmcid='PMC9478201']/body//p[21]/sentence[5],"Additionally, an increased dose of vitamin D3 supplementation (odds ratio = 0.956; p = 0.028) and a sufficient 25-OH-D3 level (odds ratio = 0.888; p = 0.010) decreased the risk of hypercalciuria (Figure 2 and Table 3).",822cd296c9f296f72a1ec67560c8e33fa9bdb09228b93b5743b32909f9d42e88,candidate_context_present,agent_result_context_only,,false
NUM-PMC9478201-21-5-p_value-1,REC-PUBMED-36118750,B2,36118750,PMC9478201,systematic_review,dose|supplementation,,hypercalciuria,true,p_value,0.028,=,,,article[pmcid='PMC9478201']/body//p[21]/sentence[5],"Additionally, an increased dose of vitamin D3 supplementation (odds ratio = 0.956; p = 0.028) and a sufficient 25-OH-D3 level (odds ratio = 0.888; p = 0.010) decreased the risk of hypercalciuria (Figure 2 and Table 3).",822cd296c9f296f72a1ec67560c8e33fa9bdb09228b93b5743b32909f9d42e88,candidate_context_present,agent_result_context_only,,false
NUM-PMC9478201-21-5-p_value-2,REC-PUBMED-36118750,B2,36118750,PMC9478201,systematic_review,dose|supplementation,,hypercalciuria,true,p_value,0.010,=,,,article[pmcid='PMC9478201']/body//p[21]/sentence[5],"Additionally, an increased dose of vitamin D3 supplementation (odds ratio = 0.956; p = 0.028) and a sufficient 25-OH-D3 level (odds ratio = 0.888; p = 0.010) decreased the risk of hypercalciuria (Figure 2 and Table 3).",822cd296c9f296f72a1ec67560c8e33fa9bdb09228b93b5743b32909f9d42e88,candidate_context_present,agent_result_context_only,,false
NUM-PMC9478201-26-1-odds_ratio-1,REC-PUBMED-36118750,B2,36118750,PMC9478201,systematic_review,dose|supplementation,follow-up|6 months,hypercalciuria,true,odds_ratio,0.976,,,,article[pmcid='PMC9478201']/body//p[26]/sentence[1],"In the analysis of the overall follow-up period in which the time variable was corrected through the linear mixed model, the increased dose of vitamin D3 supplementation (odds ratio = 0.976; p = 0.043) and increased 25-OH-D3 level (odds ratio = 0.945; p = 0.002) decreased the risk of hypercalciuria, consistent with the trend shown at 3 and 6 months.",1b79ca5d4dc82979a9c87d34ad37bb7658345fbcd90a14e5129156674327f2ef,candidate_context_present,agent_result_context_only,,false
NUM-PMC9478201-26-1-odds_ratio-2,REC-PUBMED-36118750,B2,36118750,PMC9478201,systematic_review,dose|supplementation,follow-up|6 months,hypercalciuria,true,odds_ratio,0.945,,,,article[pmcid='PMC9478201']/body//p[26]/sentence[1],"In the analysis of the overall follow-up period in which the time variable was corrected through the linear mixed model, the increased dose of vitamin D3 supplementation (odds ratio = 0.976; p = 0.043) and increased 25-OH-D3 level (odds ratio = 0.945; p = 0.002) decreased the risk of hypercalciuria, consistent with the trend shown at 3 and 6 months.",1b79ca5d4dc82979a9c87d34ad37bb7658345fbcd90a14e5129156674327f2ef,candidate_context_present,agent_result_context_only,,false
NUM-PMC9478201-26-1-p_value-1,REC-PUBMED-36118750,B2,36118750,PMC9478201,systematic_review,dose|supplementation,follow-up|6 months,hypercalciuria,true,p_value,0.043,=,,,article[pmcid='PMC9478201']/body//p[26]/sentence[1],"In the analysis of the overall follow-up period in which the time variable was corrected through the linear mixed model, the increased dose of vitamin D3 supplementation (odds ratio = 0.976; p = 0.043) and increased 25-OH-D3 level (odds ratio = 0.945; p = 0.002) decreased the risk of hypercalciuria, consistent with the trend shown at 3 and 6 months.",1b79ca5d4dc82979a9c87d34ad37bb7658345fbcd90a14e5129156674327f2ef,candidate_context_present,agent_result_context_only,,false
NUM-PMC9478201-26-1-p_value-2,REC-PUBMED-36118750,B2,36118750,PMC9478201,systematic_review,dose|supplementation,follow-up|6 months,hypercalciuria,true,p_value,0.002,=,,,article[pmcid='PMC9478201']/body//p[26]/sentence[1],"In the analysis of the overall follow-up period in which the time variable was corrected through the linear mixed model, the increased dose of vitamin D3 supplementation (odds ratio = 0.976; p = 0.043) and increased 25-OH-D3 level (odds ratio = 0.945; p = 0.002) decreased the risk of hypercalciuria, consistent with the trend shown at 3 and 6 months.",1b79ca5d4dc82979a9c87d34ad37bb7658345fbcd90a14e5129156674327f2ef,candidate_context_present,agent_result_context_only,,false
NUM-PMC9478201-27-5-percentage-1,REC-PUBMED-36118750,B2,36118750,PMC9478201,systematic_review,,,kidney stones|urolithiasis,true,percentage,60,,,,article[pmcid='PMC9478201']/body//p[27]/sentence[5],"This was because (1) her 25-OH-D3 level was only 21.39 ng/mL, which was only slightly higher than the lower recommended limit of vitamin D3, and (2) up to 40–60% of kidney stones in children are reported to be non-calcium-based; considering the lower vitamin D levels, it was unlikely that her urolithiasis was calcium-based (14).",f0b3900365cd9c5f12d74b2d636a5fb4098512fc02a38762c21c8f6c3a965a71,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC9542661-14-1-percentage-1,REC-PUBMED-36221396,B2,36221396,PMC9542661,case_report_or_series,intervention|supplement|intake,4 years,Hypercalcemia|hypercalcemia,false,percentage,80,,,,article[pmcid='PMC9542661']/body//p[14]/sentence[1],"Hypercalcemia is common disorder induced by various causes, with previous studies reporting that hyperparathyroidism and malignancy account for over 80% of cases.[1,3] In contrast, the prevalence of hypercalcemia induced by sarcoidosis alone is relatively rare, occurring in approximately 10% of sarcoidosis patients.[4,5] In addition, an interventional study by McCullough et al6] showed that the average serum calcium levels in subjects who took over-the-counter cholecalciferol supplement (250 μg/d) for over 4 years were 9.4 to 10 mg/dL, suggesting that the long-term intake of cholecalciferol supplement does not always cause hypercalcemia.",991c10b9e4867fd33583422b61bdbbd49544e0c9c845130accc55981bdfd62a2,candidate_context_present,agent_result_context_only,,false
NUM-PMC9542661-14-1-percentage-2,REC-PUBMED-36221396,B2,36221396,PMC9542661,case_report_or_series,intervention|supplement|intake,4 years,Hypercalcemia|hypercalcemia,false,percentage,10,,,,article[pmcid='PMC9542661']/body//p[14]/sentence[1],"Hypercalcemia is common disorder induced by various causes, with previous studies reporting that hyperparathyroidism and malignancy account for over 80% of cases.[1,3] In contrast, the prevalence of hypercalcemia induced by sarcoidosis alone is relatively rare, occurring in approximately 10% of sarcoidosis patients.[4,5] In addition, an interventional study by McCullough et al6] showed that the average serum calcium levels in subjects who took over-the-counter cholecalciferol supplement (250 μg/d) for over 4 years were 9.4 to 10 mg/dL, suggesting that the long-term intake of cholecalciferol supplement does not always cause hypercalcemia.",991c10b9e4867fd33583422b61bdbbd49544e0c9c845130accc55981bdfd62a2,candidate_context_present,agent_result_context_only,,false
NUM-PMC9542661-1-2-percentage-1,REC-PUBMED-36221396,B2,36221396,PMC9542661,case_report_or_series,intake,,hypercalcemia,true,percentage,80,,,,article[pmcid='PMC9542661']/body//p[1]/sentence[2],"The symptoms of hypercalcemia are nonspecific and depend on the severity and rapidity of its occurrence, as they include asthenia, unconsciousness, decreased intestinal motility, electrocardiographic abnormalities (e.g., shortened QT interval), and acute kidney injury.[1,2] Although the causes of hypercalcemia are varied, previous studies have reported that hyperparathyroidism and malignancy account for 80% to 90% of cases.[1,3] The intake of vitamin D or granulomatous diseases, such as sarcoidosis, can also cause hypercalcemia.",583c1bb61fb1e989b9c0ff31f217caf4987f70e58076bb3545e89448c1021ce1,candidate_context_present,agent_result_context_only,,false
NUM-PMC9542661-1-2-percentage-2,REC-PUBMED-36221396,B2,36221396,PMC9542661,case_report_or_series,intake,,hypercalcemia,true,percentage,90,,,,article[pmcid='PMC9542661']/body//p[1]/sentence[2],"The symptoms of hypercalcemia are nonspecific and depend on the severity and rapidity of its occurrence, as they include asthenia, unconsciousness, decreased intestinal motility, electrocardiographic abnormalities (e.g., shortened QT interval), and acute kidney injury.[1,2] Although the causes of hypercalcemia are varied, previous studies have reported that hyperparathyroidism and malignancy account for 80% to 90% of cases.[1,3] The intake of vitamin D or granulomatous diseases, such as sarcoidosis, can also cause hypercalcemia.",583c1bb61fb1e989b9c0ff31f217caf4987f70e58076bb3545e89448c1021ce1,candidate_context_present,agent_result_context_only,,false
NUM-PMC10362614-13-4-p_value-1,REC-PUBMED-37481570,B2,37481570,PMC10362614,randomized_trial,diet|intake|group,Baseline|daily,urolithiasis|Kidney stone,true,p_value,0.05,>,,,article[pmcid='PMC10362614']/body//p[13]/sentence[4],"The average amount of dietary intake showed no significant difference between groups in terms of energy, macronutrients and micronutrients including vitamin D and calcium (p > 0.05).Table 1Baseline characteristics of participantsStudy subgroupsP- value2000 IU/daily50,000 IU/weeklyAge, years, mean (SD)45.75 (10.88)47.03 (11.20)0.652†Gender, Number (percentage)Female9 (32.1)6 (17.6)0.398‡Male19 (67.9)28 (82.4)Family history of urolithiasis, Number (percentage)Yes19 (67.9)19 (55.9)0.340‡No9 (32.1)15 (44.1)Kidney stone duration, years, median (IQR)14.50 (4.00, 25.00)5.00 (1.50, 12.00)0.027*§Stone episode, number, median (IQR)4.00 (2.50, 7.50)2.00 (1.00, 5.00)0.170§BMI, Kg/m2, mean (SD)27.55 (2.66)27.10 (2.33)0.476†Results are expressed according to variable distribution.",46bb6d788efffb9b93fd7f75b5d403e7f7505dfbde99cf3f70fd39c824a80570,candidate_context_present,agent_result_context_only,,false
NUM-PMC10362614-1-1-percentage-1,REC-PUBMED-37481570,B2,37481570,PMC10362614,randomized_trial,,,kidney stone,false,percentage,59,,,,article[pmcid='PMC10362614']/body//p[1]/sentence[1],Prevalence of vitamin D deficiency (VDD) in kidney stone formers is 18.9 to 59% [1].,88b1fc3083481129c270382aaff0c132a149f440f9bd126d3755a8609597fe42,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC10362614-28-2-p_value-1,REC-PUBMED-37481570,B2,37481570,PMC10362614,randomized_trial,group|treatment|Diet|intake,daily,urinary calcium|Kidney stone,true,p_value,0.002,=,16.49,71.54,article[pmcid='PMC10362614']/body//p[28]/sentence[2],"Similar to univariate results, after adjusting confounding variables, the amount of 24-U Ca increased during the time in both groups (β = 44.01 95% CI 16.49, 71.54, p = 0.002), with no significant difference between two groups (p = 0.664).Table 4Evaluation of 24-h urinary calcium changes by modulating the effects of confounding variablesVariablesβ† (95% CI)p- valueStudy group50,000 IU/weekly-7.485 (− 41.27, 26.30)0.6642000 IU/dailyReferenceTimeAfter treatment44.014 (16.48, 71.54)0.002**Before treatmentReferenceGenderMale− 14.955 (− 52.40, 22.49)0.434FemaleReferenceAge, years-1.436 (− 2.93, 0.06)0.06124-U citrate (mg/24 h)0.025 (− 0.01, 0.06)0.17524-U sodium (mg/24 h)0.212 (− 0.01, 0.43)0.062Serum PTH (pg/mL)− 0.199 (− 0.91, 0.51)0.586Serum 25(OH)D (ng/mL)1.424 (− 0.66, 3.51)0.182Dietary calcium (mg)− 0.001 (− 0.05, 0.05)0.977Dietary protein intake (gr)− 0.259 (− 1.38, 0.87)0.653Protein food group− 0.259 (− 1.38, 0.87)0.653Kidney stone duration, years0.909 (− 0.79, 2.61)0.297CI, confidence interval; PTH, parathyroid hormone; 25(OH)D, 25-hydroxyvitamin D**p < 0.01.",12c4de2abd29ea90b90c674517f45bf73a270266089598bd629f76190f4a662c,candidate_context_present,agent_result_context_only,,false
NUM-PMC10362614-28-2-p_value-2,REC-PUBMED-37481570,B2,37481570,PMC10362614,randomized_trial,group|treatment|Diet|intake,daily,urinary calcium|Kidney stone,true,p_value,0.664,=,16.49,71.54,article[pmcid='PMC10362614']/body//p[28]/sentence[2],"Similar to univariate results, after adjusting confounding variables, the amount of 24-U Ca increased during the time in both groups (β = 44.01 95% CI 16.49, 71.54, p = 0.002), with no significant difference between two groups (p = 0.664).Table 4Evaluation of 24-h urinary calcium changes by modulating the effects of confounding variablesVariablesβ† (95% CI)p- valueStudy group50,000 IU/weekly-7.485 (− 41.27, 26.30)0.6642000 IU/dailyReferenceTimeAfter treatment44.014 (16.48, 71.54)0.002**Before treatmentReferenceGenderMale− 14.955 (− 52.40, 22.49)0.434FemaleReferenceAge, years-1.436 (− 2.93, 0.06)0.06124-U citrate (mg/24 h)0.025 (− 0.01, 0.06)0.17524-U sodium (mg/24 h)0.212 (− 0.01, 0.43)0.062Serum PTH (pg/mL)− 0.199 (− 0.91, 0.51)0.586Serum 25(OH)D (ng/mL)1.424 (− 0.66, 3.51)0.182Dietary calcium (mg)− 0.001 (− 0.05, 0.05)0.977Dietary protein intake (gr)− 0.259 (− 1.38, 0.87)0.653Protein food group− 0.259 (− 1.38, 0.87)0.653Kidney stone duration, years0.909 (− 0.79, 2.61)0.297CI, confidence interval; PTH, parathyroid hormone; 25(OH)D, 25-hydroxyvitamin D**p < 0.01.",12c4de2abd29ea90b90c674517f45bf73a270266089598bd629f76190f4a662c,candidate_context_present,agent_result_context_only,,false
NUM-PMC10362614-28-2-p_value-3,REC-PUBMED-37481570,B2,37481570,PMC10362614,randomized_trial,group|treatment|Diet|intake,daily,urinary calcium|Kidney stone,true,p_value,0.01,<,16.49,71.54,article[pmcid='PMC10362614']/body//p[28]/sentence[2],"Similar to univariate results, after adjusting confounding variables, the amount of 24-U Ca increased during the time in both groups (β = 44.01 95% CI 16.49, 71.54, p = 0.002), with no significant difference between two groups (p = 0.664).Table 4Evaluation of 24-h urinary calcium changes by modulating the effects of confounding variablesVariablesβ† (95% CI)p- valueStudy group50,000 IU/weekly-7.485 (− 41.27, 26.30)0.6642000 IU/dailyReferenceTimeAfter treatment44.014 (16.48, 71.54)0.002**Before treatmentReferenceGenderMale− 14.955 (− 52.40, 22.49)0.434FemaleReferenceAge, years-1.436 (− 2.93, 0.06)0.06124-U citrate (mg/24 h)0.025 (− 0.01, 0.06)0.17524-U sodium (mg/24 h)0.212 (− 0.01, 0.43)0.062Serum PTH (pg/mL)− 0.199 (− 0.91, 0.51)0.586Serum 25(OH)D (ng/mL)1.424 (− 0.66, 3.51)0.182Dietary calcium (mg)− 0.001 (− 0.05, 0.05)0.977Dietary protein intake (gr)− 0.259 (− 1.38, 0.87)0.653Protein food group− 0.259 (− 1.38, 0.87)0.653Kidney stone duration, years0.909 (− 0.79, 2.61)0.297CI, confidence interval; PTH, parathyroid hormone; 25(OH)D, 25-hydroxyvitamin D**p < 0.01.",12c4de2abd29ea90b90c674517f45bf73a270266089598bd629f76190f4a662c,candidate_context_present,agent_result_context_only,,false
NUM-PMC10362614-28-2-percentage-1,REC-PUBMED-37481570,B2,37481570,PMC10362614,randomized_trial,group|treatment|Diet|intake,daily,urinary calcium|Kidney stone,true,percentage,95,,16.49,71.54,article[pmcid='PMC10362614']/body//p[28]/sentence[2],"Similar to univariate results, after adjusting confounding variables, the amount of 24-U Ca increased during the time in both groups (β = 44.01 95% CI 16.49, 71.54, p = 0.002), with no significant difference between two groups (p = 0.664).Table 4Evaluation of 24-h urinary calcium changes by modulating the effects of confounding variablesVariablesβ† (95% CI)p- valueStudy group50,000 IU/weekly-7.485 (− 41.27, 26.30)0.6642000 IU/dailyReferenceTimeAfter treatment44.014 (16.48, 71.54)0.002**Before treatmentReferenceGenderMale− 14.955 (− 52.40, 22.49)0.434FemaleReferenceAge, years-1.436 (− 2.93, 0.06)0.06124-U citrate (mg/24 h)0.025 (− 0.01, 0.06)0.17524-U sodium (mg/24 h)0.212 (− 0.01, 0.43)0.062Serum PTH (pg/mL)− 0.199 (− 0.91, 0.51)0.586Serum 25(OH)D (ng/mL)1.424 (− 0.66, 3.51)0.182Dietary calcium (mg)− 0.001 (− 0.05, 0.05)0.977Dietary protein intake (gr)− 0.259 (− 1.38, 0.87)0.653Protein food group− 0.259 (− 1.38, 0.87)0.653Kidney stone duration, years0.909 (− 0.79, 2.61)0.297CI, confidence interval; PTH, parathyroid hormone; 25(OH)D, 25-hydroxyvitamin D**p < 0.01.",12c4de2abd29ea90b90c674517f45bf73a270266089598bd629f76190f4a662c,candidate_context_present,agent_result_context_only,,false
NUM-PMC10362614-28-2-percentage-2,REC-PUBMED-37481570,B2,37481570,PMC10362614,randomized_trial,group|treatment|Diet|intake,daily,urinary calcium|Kidney stone,true,percentage,95,,16.49,71.54,article[pmcid='PMC10362614']/body//p[28]/sentence[2],"Similar to univariate results, after adjusting confounding variables, the amount of 24-U Ca increased during the time in both groups (β = 44.01 95% CI 16.49, 71.54, p = 0.002), with no significant difference between two groups (p = 0.664).Table 4Evaluation of 24-h urinary calcium changes by modulating the effects of confounding variablesVariablesβ† (95% CI)p- valueStudy group50,000 IU/weekly-7.485 (− 41.27, 26.30)0.6642000 IU/dailyReferenceTimeAfter treatment44.014 (16.48, 71.54)0.002**Before treatmentReferenceGenderMale− 14.955 (− 52.40, 22.49)0.434FemaleReferenceAge, years-1.436 (− 2.93, 0.06)0.06124-U citrate (mg/24 h)0.025 (− 0.01, 0.06)0.17524-U sodium (mg/24 h)0.212 (− 0.01, 0.43)0.062Serum PTH (pg/mL)− 0.199 (− 0.91, 0.51)0.586Serum 25(OH)D (ng/mL)1.424 (− 0.66, 3.51)0.182Dietary calcium (mg)− 0.001 (− 0.05, 0.05)0.977Dietary protein intake (gr)− 0.259 (− 1.38, 0.87)0.653Protein food group− 0.259 (− 1.38, 0.87)0.653Kidney stone duration, years0.909 (− 0.79, 2.61)0.297CI, confidence interval; PTH, parathyroid hormone; 25(OH)D, 25-hydroxyvitamin D**p < 0.01.",12c4de2abd29ea90b90c674517f45bf73a270266089598bd629f76190f4a662c,candidate_context_present,agent_result_context_only,,false
NUM-PMC11279740-30-2-percentage-1,REC-PUBMED-39064694,B2,39064694,PMC11279740,systematic_review,,,kidney stones,true,percentage,7,,,,article[pmcid='PMC11279740']/body//p[30]/sentence[2],"In contrast, vitamin D deficiency and insufficiency were associated with a 7% and 11% increased risk of kidney stones in the fully adjusted model 2, respectively, but only the finding for vitamin D insufficiency was statistically significant.",99c876a06bb27d3f65acd0a5fb400419a6975ad110978f983604ceee26b9c21e,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC11279740-30-2-percentage-2,REC-PUBMED-39064694,B2,39064694,PMC11279740,systematic_review,,,kidney stones,true,percentage,11,,,,article[pmcid='PMC11279740']/body//p[30]/sentence[2],"In contrast, vitamin D deficiency and insufficiency were associated with a 7% and 11% increased risk of kidney stones in the fully adjusted model 2, respectively, but only the finding for vitamin D insufficiency was statistically significant.",99c876a06bb27d3f65acd0a5fb400419a6975ad110978f983604ceee26b9c21e,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC11279740-31-1-percentage-1,REC-PUBMED-39064694,B2,39064694,PMC11279740,systematic_review,group|supplement,,kidney stones,true,percentage,23,,,,article[pmcid='PMC11279740']/body//p[31]/sentence[1],"Subgroup analyses showed that vitamin D supplement use and multivitamin use were associated with 23% and 11% decreased risk of kidney stones among younger participants, respectively.",a9ce778058c514c1bb9180e696d5d4dda579dc75d4dc16206f6b1e1f35399785,candidate_context_present,agent_result_context_only,,false
NUM-PMC11279740-31-1-percentage-2,REC-PUBMED-39064694,B2,39064694,PMC11279740,systematic_review,group|supplement,,kidney stones,true,percentage,11,,,,article[pmcid='PMC11279740']/body//p[31]/sentence[1],"Subgroup analyses showed that vitamin D supplement use and multivitamin use were associated with 23% and 11% decreased risk of kidney stones among younger participants, respectively.",a9ce778058c514c1bb9180e696d5d4dda579dc75d4dc16206f6b1e1f35399785,candidate_context_present,agent_result_context_only,,false
NUM-PMC11279740-37-3-percentage-1,REC-PUBMED-39064694,B2,39064694,PMC11279740,systematic_review,supplement|placebo,,hypercalcemia,true,percentage,95,,1.54,1.09,article[pmcid='PMC11279740']/body//p[37]/sentence[3],"A meta-analysis of 37 RCTs showed an increased risk of hypercalcemia in individuals receiving vitamin D supplements compared to those receiving a placebo (relative risk [RR], 95% CI: 1.54, 1.09; 2.18) [40].",d0ebf09a9af343e94f56e4d48f54fb2a29942f910b922eb704d6156305222805,candidate_context_present,agent_result_context_only,,false
NUM-PMC11279740-37-5-percentage-1,REC-PUBMED-39064694,B2,39064694,PMC11279740,systematic_review,dose|supplementation,,hypercalcemia,true,percentage,95,,2.21,1.26,article[pmcid='PMC11279740']/body//p[37]/sentence[5],"Another recent meta-analysis of 10 RCTs, including only trials with high-dose vitamin D supplementation (3200 to 4000 IU per day), showed an even higher risk of hypercalcemia (RR, 95% CI: 2.21, 1.26; 3.87) [41].",bcef37a9a03309328980498f5061bb6b67621ce2adb66f9673070e31bd28a918,candidate_context_present,agent_result_context_only,,false
NUM-PMC11831308-26-5-p_value-1,REC-PUBMED-39956606,B2,39956606,PMC11831308,randomized_trial,group|patients with|supplement,,kidney stones,true,p_value,0.024,=,,,article[pmcid='PMC11831308']/body//p[26]/sentence[5],"The χ² test revealed a significant difference in stone formation between groups (χ2=5.11, p=0.024, table 1), suggesting that a history of recurrent kidney stones may be considered as a risk factor for new stone formation in patients with osteoporosis taking calcium and vitamin D supplements.",64f76de4f1d8c48ab315e06f41887f2a82eb37dce493dcd030544e452d5fb86f,candidate_context_present,agent_result_context_only,,false
NUM-PMC11831308-30-5-hazard_ratio-1,REC-PUBMED-39956606,B2,39956606,PMC11831308,randomized_trial,group|dose|control|placebo|supplementation,daily,hypercalciuria|kidney stone,true,hazard_ratio,1.17,,,,article[pmcid='PMC11831308']/body//p[30]/sentence[5],"The results revealed that both groups exhibited hypercalcaemia and hypercalciuria, with the high-dose D group having a 3.6-fold higher OR for developing hypercalciuria.23 A randomised controlled trial (RCT) involving 36 282 participants from 40 Women’s Health Initiative centres found that the incidence of urinary tract stones was higher in women who received a daily dose of 1000 mg calcium and 400 IU vitamin D3 compared with those who received placebo control (HR=1.17).24 On the other side, Malihi conducted an RCT involving 5110 participants to investigate the impact of monthly supplementation with 100 000 IU vitamin D3 on kidney stone formation.",9fe6dc83e9e862b9b4f51162f20e8e3b370520d815ad6eb6c8dd0a9db2ae3a10,candidate_context_present,agent_result_context_only,,false
NUM-PMC11831308-30-6-hazard_ratio-1,REC-PUBMED-39956606,B2,39956606,PMC11831308,randomized_trial,supplement|group|placebo,daily,,true,hazard_ratio,0.90,,0.24,1.26,article[pmcid='PMC11831308']/body//p[30]/sentence[6],"The results showed no significant difference (HR=0.90, 95% CI 0.24 to 1.26, p=0.30).25 Ferroni found supplement vitamin D (1000 IU daily or 50 000 IU weekly) had no effect on urine calcium excretion or the supersaturation of calcium salts in known stone formers.26 More interestingly, Reid assessed the effects of calcium supplements using 1 g of elemental calcium daily in an RCT involving 1471 healthy postmenopausal women (732 in the calcium group and 739 in the placebo group).",586565be6a031025e29470c3c9020f03c06baef769bb597a2b5a0df526cc3843,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC11831308-30-6-odds_ratio-1,REC-PUBMED-39956606,B2,39956606,PMC11831308,randomized_trial,supplement|group|placebo,daily,,true,odds_ratio,50,,0.24,1.26,article[pmcid='PMC11831308']/body//p[30]/sentence[6],"The results showed no significant difference (HR=0.90, 95% CI 0.24 to 1.26, p=0.30).25 Ferroni found supplement vitamin D (1000 IU daily or 50 000 IU weekly) had no effect on urine calcium excretion or the supersaturation of calcium salts in known stone formers.26 More interestingly, Reid assessed the effects of calcium supplements using 1 g of elemental calcium daily in an RCT involving 1471 healthy postmenopausal women (732 in the calcium group and 739 in the placebo group).",586565be6a031025e29470c3c9020f03c06baef769bb597a2b5a0df526cc3843,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC11831308-30-6-p_value-1,REC-PUBMED-39956606,B2,39956606,PMC11831308,randomized_trial,supplement|group|placebo,daily,,true,p_value,0.30,=,0.24,1.26,article[pmcid='PMC11831308']/body//p[30]/sentence[6],"The results showed no significant difference (HR=0.90, 95% CI 0.24 to 1.26, p=0.30).25 Ferroni found supplement vitamin D (1000 IU daily or 50 000 IU weekly) had no effect on urine calcium excretion or the supersaturation of calcium salts in known stone formers.26 More interestingly, Reid assessed the effects of calcium supplements using 1 g of elemental calcium daily in an RCT involving 1471 healthy postmenopausal women (732 in the calcium group and 739 in the placebo group).",586565be6a031025e29470c3c9020f03c06baef769bb597a2b5a0df526cc3843,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC11831308-30-6-percentage-1,REC-PUBMED-39956606,B2,39956606,PMC11831308,randomized_trial,supplement|group|placebo,daily,,true,percentage,95,,0.24,1.26,article[pmcid='PMC11831308']/body//p[30]/sentence[6],"The results showed no significant difference (HR=0.90, 95% CI 0.24 to 1.26, p=0.30).25 Ferroni found supplement vitamin D (1000 IU daily or 50 000 IU weekly) had no effect on urine calcium excretion or the supersaturation of calcium salts in known stone formers.26 More interestingly, Reid assessed the effects of calcium supplements using 1 g of elemental calcium daily in an RCT involving 1471 healthy postmenopausal women (732 in the calcium group and 739 in the placebo group).",586565be6a031025e29470c3c9020f03c06baef769bb597a2b5a0df526cc3843,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC12455253-38-2-odds_ratio-1,REC-PUBMED-40995255,B2,40995255,PMC12455253,systematic_review,supplement,,,true,odds_ratio,1.83,,1.13,2.96,article[pmcid='PMC12455253']/body//p[38]/sentence[2],"Our primary finding was that supplemented patients had higher odds of a subsequent stone event (adjusted OR = 1.83, 95% CI: 1.13-2.96), suggesting that routine vitamin D repletion in this high-risk population may warrant closer scrutiny and a more individualized approach.",8ab23afe74b82b9ffc0d6da6fcb2f5132e31592839313d902363ee632d8e9818,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC12455253-38-2-percentage-1,REC-PUBMED-40995255,B2,40995255,PMC12455253,systematic_review,supplement,,,true,percentage,95,,1.13,2.96,article[pmcid='PMC12455253']/body//p[38]/sentence[2],"Our primary finding was that supplemented patients had higher odds of a subsequent stone event (adjusted OR = 1.83, 95% CI: 1.13-2.96), suggesting that routine vitamin D repletion in this high-risk population may warrant closer scrutiny and a more individualized approach.",8ab23afe74b82b9ffc0d6da6fcb2f5132e31592839313d902363ee632d8e9818,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC12455253-40-3-odds_ratio-1,REC-PUBMED-40995255,B2,40995255,PMC12455253,systematic_review,dose|exposure,,,true,odds_ratio,10,,,,article[pmcid='PMC12455253']/body//p[40]/sentence[3],"Our data, showing a sharp increase in recurrence with 50,000 IU doses compared to lower doses (≤800 IU or 10,000 IU), provides real-world evidence that the magnitude of vitamin D exposure may be a critical determinant of outcome in secondary stone prevention.",ad59fa20d27345aaac70132505a868819f931d101b951a5e410c37004ccb4fbd,context_incomplete_manual_review,agent_result_context_only,,false
NUM-PMC4769668-17-1-percentage-1,REC-PUBMED-26463139,B3,26463139,PMC4769668,cohort,intake|diet,,kidney stones,true,percentage,95,,,,article[pmcid='PMC4769668']/body//p[17]/sentence[1],"There was no association between intake of dietary vitamin C and incident kidney stones in any cohort (Table S1): the multivariableadjusted HR for dietary vitamin C intake of ≥250 compared with <90 mg/d was 0.92 (95% CI, 0.68–1.24; p for trend = 0.3) in the NHS cohorts and 0.95 (95% CI, 0.75–1.19; p for trend = 0.7) in the HPFS cohort.",20ddd611b9f7b89ada35f4018c0c623cb4ab932536e7cc8301fc659845d4d0a3,candidate_context_present,agent_result_context_only,,false
